feature,mean_abs_coef,mean_coef,std_coef,cv_coef
tag_22,0.027639059687251596,0.006589592718388305,0.03575021706865669,1.2934667292780235
tag_128,0.02763006199850605,0.004357009017716283,0.03736079738080238,1.3521787921081951
tag_270,0.0275601087986407,0.007187439334556889,0.03556378038621609,1.2904073689250621
tag_204,0.027545658894667147,-0.0014525074380770562,0.035693596962641995,1.2957970670137653
tag_244,0.027452399923071896,-0.0009681715132591691,0.03621399539264322,1.3191554218417745
tag_588,0.02739610151328354,-0.0034568193563092853,0.03625853492355145,1.3234920184191392
tag_472,0.027345297503220213,0.011319421898751543,0.03338544035428286,1.2208837055626949
tag_864,0.027341908864585072,-0.0036244795808380004,0.035843656417440264,1.310941510541426
tag_264,0.02726133676003553,-0.018303796349082434,0.030810313911991943,1.1301831190951692
tag_855,0.027242148853782223,0.0006460773819583091,0.036138962000084644,1.326582162377605
tag_341,0.027229355868801496,0.0012527398098244264,0.0361344274866997,1.3270388910562667
tag_1092,0.02722719713158728,0.004568442486694999,0.03497950979654358,1.2847263264090927
tag_870,0.027220396988777075,0.011514875677646622,0.03390081158801707,1.2454189829709126
tag_631,0.02720373551868772,-0.004034404746104763,0.03743749926919929,1.3761891443765142
tag_464,0.027169045223159098,0.02067599257732246,0.028599115395130163,1.0526356238825731
tag_452,0.027123085801754213,0.010556301972837197,0.03435254225896391,1.2665420831770289
tag_553,0.027102017625475597,0.004092978733479284,0.03587039935650696,1.3235319457349084
tag_843,0.027088057742018425,0.0010872353088341798,0.03633354266063002,1.3413117172721114
tag_704,0.02705750288251185,0.00281225588014851,0.03573395261023102,1.3206665655263174
tag_995,0.026922061665530524,-0.004406338466086706,0.03550866110330025,1.318942373545625
user_tag_funny,0.02690148570696059,0.00011985559048551619,0.03639319014644498,1.3528314760962705
tag_251,0.026883611538258582,0.007040142838967553,0.03506123296526378,1.304185632704563
tag_364,0.026872755626752995,0.017018210576808288,0.03091200602147691,1.1503098136911771
